#separator:tab
#html:false
你好！	你好！   MDBG    Nǐ hǎo!     English Hello / how are you
It was through his influence that she became interested in ecology.	It was through his influence that she became interested in ecology.   她开始对生态学感兴趣，是受到他的影响。  MDBG    tā kāishǐ duì shēngtàixué gǎn xìngqu, shì shòudào tā de yǐngxiǎng.
没有什么是不劳而获的。	没有什么是不劳而获的。   MDBG    méi yǒu shénme shì bùláoérhuò de.     English Nothing is achieved without effort.
Nothing is achieved without effort.	Nothing is achieved without effort.   没有什么是不劳而获的。  MDBG    méi yǒu shénme shì bùláoérhuò de.
在野党提出执政党的问题。	在野党提出执政党的问题。   MDBG    Zàiyědǎng tíchū zhízhèng dǎng de wèntí.     English The opposition party pointed out the problems of the ruling party.
The opposition party pointed out the problems of the ruling party.	The opposition party pointed out the problems of the ruling party.   在野党提出执政党的问题。  MDBG    Zàiyědǎng tíchū zhízhèng dǎng de wèntí.
民主党竞选失败，成了在野党。	民主党竞选失败，成了在野党。   MDBG    Mínzhǔ dǎng jìngxuǎn shībài, chéng le zàiyědǎng.     English The Democratic Party failed in the election and became the opposition party.
The Democratic Party failed in the election and became the opposition party.	The Democratic Party failed in the election and became the opposition party.   民主党竞选失败，成了在野党。  MDBG    Mínzhǔ dǎng jìngxuǎn shībài, chéng le zàiyědǎng.
我买了一台电视机。	我买了一台电视机。   MDBG    Wǒ mǎile yī tái diànshìjī.     English I've bought a TV set.
I've bought a TV set.	I've bought a TV set.   我买了一台电视机。  MDBG    Wǒ mǎile yī tái diànshìjī.
下雨了，水滴落到车窗上。	下雨了，水滴落到车窗上。   MDBG    Xiàyǔ le, shuǐdī luòdào chēchuāng shàng.     English It's raining and the raindrops are falling on the car windows.
It's raining and the raindrops are falling on the car windows.	It's raining and the raindrops are falling on the car windows.   下雨了，水滴落到车窗上。  MDBG    Xiàyǔ le, shuǐdī luòdào chēchuāng shàng.
当心扒手！	当心扒手！   MDBG    Dāngxīn páshǒu!     English Watch out for pick-pockets.
Watch out for pick-pockets.	Watch out for pick-pockets.   当心扒手！  MDBG    Dāngxīn páshǒu!
什锦水果很漂亮。	什锦水果很漂亮。   MDBG    Shíjǐn shuǐguǒ hěn piàoliang.     English The mixed fruit is very beautiful.
The mixed fruit is very beautiful.	The mixed fruit is very beautiful.   什锦水果很漂亮。  MDBG    Shíjǐn shuǐguǒ hěn piàoliang.
他们结成同盟。	他们结成同盟。   MDBG    Tāmen jiéchéng tóngméng.     English They've formed an alliance.
They've formed an alliance.	They've formed an alliance.   他们结成同盟。  MDBG    Tāmen jiéchéng tóngméng.
感冒的征兆是流鼻涕。	感冒的征兆是流鼻涕。   MDBG    Gǎnmào de zhēngzhào shì liú bíti.     English The sign of an impending cold is a runny nose.
The sign of an impending cold is a runny nose.	The sign of an impending cold is a runny nose.   感冒的征兆是流鼻涕。  MDBG    Gǎnmào de zhēngzhào shì liú bíti.
烈火熊熊地燃烧着。	烈火熊熊地燃烧着。   MDBG    Lièhuǒ xióngxióng de ránshāozhe.     English The blazing fire keeps burning.
The blazing fire keeps burning.	The blazing fire keeps burning.   烈火熊熊地燃烧着。  MDBG    Lièhuǒ xióngxióng de ránshāozhe.
我一月份要参加考试。	我一月份要参加考试。   MDBG    wǒ yī yuèfèn yào cānjiā kǎoshì.     English I'm participating in an exam in January.
I'm participating in an exam in January.	I'm participating in an exam in January.   我一月份要参加考试。  MDBG    wǒ yī yuèfèn yào cānjiā kǎoshì.
她笃信佛教。	她笃信佛教。   MDBG    Tā dǔxìn Fójiào.     English She sincerely believes in Buddhism.
She sincerely believes in Buddhism.	She sincerely believes in Buddhism.   她笃信佛教。  MDBG    Tā dǔxìn Fójiào.
警察举起了盾牌。	警察举起了盾牌。   MDBG    Jǐngchá jǔqǐle dùnpái.     English The policeman raised his shield.
The policeman raised his shield.	The policeman raised his shield.   警察举起了盾牌。  MDBG    Jǐngchá jǔqǐle dùnpái.
医生在给我打预防针。	医生在给我打预防针。   MDBG    Yīshēng zài gěi wǒ dǎ yùfángzhēn.     English The doctor is giving me a vaccination.
The doctor is giving me a vaccination.	The doctor is giving me a vaccination.   医生在给我打预防针。  MDBG    Yīshēng zài gěi wǒ dǎ yùfángzhēn.
他身上有污渍。	他身上有污渍。   MDBG    Tā shēnshang yǒu wūzì.     English There are stains on his clothes.
There are stains on his clothes.	There are stains on his clothes.   他身上有污渍。  MDBG    Tā shēnshang yǒu wūzì.
教徒遵循神父的教导。	教徒遵循神父的教导。   MDBG    Jiàotú zūnxún shénfu de jiàodǎo.     English The believers follow the priest's teachings.
The believers follow the priest's teachings.	The believers follow the priest's teachings.   教徒遵循神父的教导。  MDBG    Jiàotú zūnxún shénfu de jiàodǎo.
爸爸用工具修好了自行车。	爸爸用工具修好了自行车。   MDBG    Bàba yòng gōngjù xiū hǎo le zìxíngchē.     English Dad used some tools to fix the bike.
Dad used some tools to fix the bike.	Dad used some tools to fix the bike.   爸爸用工具修好了自行车。  MDBG    Bàba yòng gōngjù xiū hǎo le zìxíngchē.
祝您万事大吉。	祝您万事大吉。   MDBG    Zhù nín wànshì-dàjí.     English Wishing you good fortune in all things!
Wishing you good fortune in all things!	Wishing you good fortune in all things!   祝您万事大吉。  MDBG    Zhù nín wànshì-dàjí.
老人人口占总人口的百分之三十。	老人人口占总人口的百分之三十。   MDBG    Lǎorén rénkǒu zhàn zǒng rénkǒu de bǎifēnzhī sān shí.     English Elderly people account for 30% of the total population.
Elderly people account for 30% of the total population.	Elderly people account for 30% of the total population.   老人人口占总人口的百分之三十。  MDBG    Lǎorén rénkǒu zhàn zǒng rénkǒu de bǎifēnzhī sān shí.
我谨记祸不单行。	我谨记祸不单行。   MDBG    wǒ jǐn jì huòbùdānxíng.     English I bear in mind that misfortunes never come singly.
I bear in mind that misfortunes never come singly.	I bear in mind that misfortunes never come singly.   我谨记祸不单行。  MDBG    wǒ jǐn jì huòbùdānxíng.
飞机的机翼很大。	飞机的机翼很大。   MDBG    Fēijī de jīyì hěn dà.     English The plane's wings are very big.
The plane's wings are very big.	The plane's wings are very big.   飞机的机翼很大。  MDBG    Fēijī de jīyì hěn dà.
他们全家在野外用餐。	他们全家在野外用餐。   MDBG    Tāmen quánjiā zài yěwài yòngcān.     English Their whole family went on a picnic.
Their whole family went on a picnic.	Their whole family went on a picnic.   他们全家在野外用餐。  MDBG    Tāmen quánjiā zài yěwài yòngcān.
小朱向小红虚心请教方法。	小朱向小红虚心请教方法。   MDBG    Xiǎo Zhū xiàng Xiǎo Hóng xūxīn qǐngjiào fāngfǎ.     English Xiao Zhu humbly asked Xiao Hong for advice on the best method.
Xiao Zhu humbly asked Xiao Hong for advice on the best method.	Xiao Zhu humbly asked Xiao Hong for advice on the best method.   小朱向小红虚心请教方法。  MDBG    Xiǎo Zhū xiàng Xiǎo Hóng xūxīn qǐngjiào fāngfǎ.
闰年有366天。	闰年有366天。   MDBG    Rùnnián yǒu sānbǎi liùshíliù tiān.     English A leap year has 366 days.
A leap year has 366 days.	A leap year has 366 days.   闰年有366天。  MDBG    Rùnnián yǒu sānbǎi liùshíliù tiān.
比赛的结果震撼人心。	比赛的结果震撼人心。   MDBG    Bǐsài de jiéguǒ zhènhàn-rénxīn.     English The outcome of the game was thrilling.
The outcome of the game was thrilling.	The outcome of the game was thrilling.   比赛的结果震撼人心。  MDBG    Bǐsài de jiéguǒ zhènhàn-rénxīn.
初冬时节，他还坚持晨跑。	初冬时节，他还坚持晨跑。   MDBG    Chūdōng shíjié, tā hái jiānchí chénpǎo.     English He still insists on running in the morning even though it's early winter.
He still insists on running in the morning even though it's early winter.	He still insists on running in the morning even though it's early winter.   初冬时节，他还坚持晨跑。  MDBG    Chūdōng shíjié, tā hái jiānchí chénpǎo.
对受灾的人要有怜悯的心。	对受灾的人要有怜悯的心。   MDBG    Duì shòuzāi de rén yào yǒu liánmǐn de xīn.     English You should show sympathy for the victims of the disaster.
You should show sympathy for the victims of the disaster.	You should show sympathy for the victims of the disaster.   对受灾的人要有怜悯的心。  MDBG    Duì shòuzāi de rén yào yǒu liánmǐn de xīn.
雪后路滑，大林摔倒了。	雪后路滑，大林摔倒了。   MDBG    Xuě hòu lù huá, Dà Lín shuāidǎo le.     English After it snowed the road was slippery. Da Lin fell down.
After it snowed the road was slippery. Da Lin fell down.	After it snowed the road was slippery. Da Lin fell down.   雪后路滑，大林摔倒了。  MDBG    Xuě hòu lù huá, Dà Lín shuāidǎo le.
贪官祸国殃民。	贪官祸国殃民。   MDBG    Tānguān huòguó-yāngmín.     English Corrupt officials bring disaster to the country and the people.
Corrupt officials bring disaster to the country and the people.	Corrupt officials bring disaster to the country and the people.   贪官祸国殃民。  MDBG    Tānguān huòguó-yāngmín.
他的膝关节有点疼。	他的膝关节有点疼。   MDBG    Tā de xīguānjié yǒudiǎnr téng.     English His knee joints ache a little.
His knee joints ache a little.	His knee joints ache a little.   他的膝关节有点疼。  MDBG    Tā de xīguānjié yǒudiǎnr téng.
她的悲伤无法言喻。	她的悲伤无法言喻。   MDBG    tā de bēishāng wúfǎ yán yù.     English No words can express her deep sorrow.
No words can express her deep sorrow.	No words can express her deep sorrow.   她的悲伤无法言喻。  MDBG    tā de bēishāng wúfǎ yán yù.
侍者服侍他们用餐。	侍者服侍他们用餐。   MDBG    Shìzhě fúshi tāmen yòngcān.     English The waiters serve them food.
The waiters serve them food.	The waiters serve them food.   侍者服侍他们用餐。  MDBG    Shìzhě fúshi tāmen yòngcān.
这件事他处理得很好，得到了老板的表扬。	这件事他处理得很好，得到了老板的表扬。   MDBG    Zhèjiàn shì tā chǔlǐ de hěn hǎo, dédào le lǎobǎn de biǎoyáng.     English He dealt with this matter very well and got his boss's praise.
He dealt with this matter very well and got his boss's praise.	He dealt with this matter very well and got his boss's praise.   这件事他处理得很好，得到了老板的表扬。  MDBG    Zhèjiàn shì tā chǔlǐ de hěn hǎo, dédào le lǎobǎn de biǎoyáng.
她被绳子捆住了。	她被绳子捆住了。   MDBG    Tā bèi shéngzi kǔnzhù le.     English She's been bound with ropes.
She's been bound with ropes.	She's been bound with ropes.   她被绳子捆住了。  MDBG    Tā bèi shéngzi kǔnzhù le.
这儿有一捆麻绳。	这儿有一捆麻绳。   MDBG    Zhèr yǒu yī kǔn máshéng.     English Here is a bundle of rope.
Here is a bundle of rope.	Here is a bundle of rope.   这儿有一捆麻绳。  MDBG    Zhèr yǒu yī kǔn máshéng.
因为洪灾，农民的收入减少了。	因为洪灾，农民的收入减少了。   MDBG    Yīnwèi hóngzāi, nóngmín de shōurù jiǎnshǎo le.     English Due to the flood, the farmers' income decreased.
Due to the flood, the farmers' income decreased.	Due to the flood, the farmers' income decreased.   因为洪灾，农民的收入减少了。  MDBG    Yīnwèi hóngzāi, nóngmín de shōurù jiǎnshǎo le.
奴隶没有人身自由。	奴隶没有人身自由。   MDBG    Núlì méi yǒu rénshēn zìyóu.     English Slaves don't have personal freedom.
Slaves don't have personal freedom.	Slaves don't have personal freedom.   奴隶没有人身自由。  MDBG    Núlì méi yǒu rénshēn zìyóu.
他忿恨地离开了。	他忿恨地离开了。   MDBG    Tā fènhèn de líkāi le.     English He left resentfully.
He left resentfully.	He left resentfully.   他忿恨地离开了。  MDBG    Tā fènhèn de líkāi le.
你应该去曲阜。	你应该去曲阜。   MDBG    Nǐ yīnggāi qù Qūfù.     English You should go to Qufu.
You should go to Qufu.	You should go to Qufu.   你应该去曲阜。  MDBG    Nǐ yīnggāi qù Qūfù.
我很钦佩他的才干。	我很钦佩他的才干。   MDBG    wǒ hěn qīnpèi tā de cáigàn.     English I feel admiration for his talent.
I feel admiration for his talent.	I feel admiration for his talent.   我很钦佩他的才干。  MDBG    wǒ hěn qīnpèi tā de cáigàn.
他举例说明这件事的严重性。	他举例说明这件事的严重性。   MDBG    Tā jǔlì shuōmíng zhèjiàn shì de yánzhòngxìng.     English He gave an example to expound the seriousness of the matter.
He gave an example to expound the seriousness of the matter.	He gave an example to expound the seriousness of the matter.   他举例说明这件事的严重性。  MDBG    Tā jǔlì shuōmíng zhèjiàn shì de yánzhòngxìng.
简而言之，我不同意。	简而言之，我不同意。   MDBG    jiǎnéryánzhī, wǒ bù tóngyì.     English To put it briefly, I do not agree.
To put it briefly, I do not agree.	To put it briefly, I do not agree.   简而言之，我不同意。  MDBG    jiǎnéryánzhī, wǒ bù tóngyì.
风把气球吹走了。	风把气球吹走了。   MDBG    Fēng bǎ qìqiú chuīzǒu le.     English The wind has blown the balloon away.
The wind has blown the balloon away.	The wind has blown the balloon away.   风把气球吹走了。  MDBG    Fēng bǎ qìqiú chuīzǒu le.
他把头发剪短了。	他把头发剪短了。   MDBG    tā bǎtóu fā jiǎn duǎn le.     English He had his hair cut short.
He had his hair cut short.	He had his hair cut short.   他把头发剪短了。  MDBG    tā bǎtóu fā jiǎn duǎn le.
晴朗的天气增加了野营的乐趣。	晴朗的天气增加了野营的乐趣。   MDBG    qínglǎng de tiānqì zēngjiā le yěyíng de lèqù.     English The fine day added to the pleasure of the picnic.
The fine day added to the pleasure of the picnic.	The fine day added to the pleasure of the picnic.   晴朗的天气增加了野营的乐趣。  MDBG    qínglǎng de tiānqì zēngjiā le yěyíng de lèqù.
他祈求神的宽恕。	他祈求神的宽恕。   MDBG    Tā qíqiú shén de kuānshù.     English He's pleading for God's forgiveness.
He's pleading for God's forgiveness.	He's pleading for God's forgiveness.   他祈求神的宽恕。  MDBG    Tā qíqiú shén de kuānshù.
工厂的废料导致了严重的环境污染。	工厂的废料导致了严重的环境污染。   MDBG    gōngchǎng de fèiliào dǎozhì le yánzhòng de huánjìng wūrǎn.     English The factory waste gave rise to serious environmental pollution.
The factory waste gave rise to serious environmental pollution.	The factory waste gave rise to serious environmental pollution.   工厂的废料导致了严重的环境污染。  MDBG    gōngchǎng de fèiliào dǎozhì le yánzhòng de huánjìng wūrǎn.
相框里没有照片。	相框里没有照片。   MDBG    Xiàngkuàng lǐ méi yǒu zhàopiàn.     English There's no photograph in the frame.
There's no photograph in the frame.	There's no photograph in the frame.   相框里没有照片。  MDBG    Xiàngkuàng lǐ méi yǒu zhàopiàn.
头发干枯真让人烦躁。	头发干枯真让人烦躁。   MDBG    Tóufa gānkū zhēn ràng rén fánzào.     English Dull, dry hair is really annoying.
Dull, dry hair is really annoying.	Dull, dry hair is really annoying.   头发干枯真让人烦躁。  MDBG    Tóufa gānkū zhēn ràng rén fánzào.
工人在挖水渠。	工人在挖水渠。   MDBG    Gōngrén zài wā shuǐqú.     English The workers are digging a ditch.
The workers are digging a ditch.	The workers are digging a ditch.   工人在挖水渠。  MDBG    Gōngrén zài wā shuǐqú.
流浪者的生活很悲惨。	流浪者的生活很悲惨。   MDBG    Liúlàngzhě de shēnghuó hěn bēicǎn.     English The lives of the homeless are miserable.
The lives of the homeless are miserable.	The lives of the homeless are miserable.   流浪者的生活很悲惨。  MDBG    Liúlàngzhě de shēnghuó hěn bēicǎn.
他们直奔球门而去。	他们直奔球门而去。   MDBG    Tāmen zhíbèn qiúmén ér qù.     English They're rushing towards the goal.
They're rushing towards the goal.	They're rushing towards the goal.   他们直奔球门而去。  MDBG    Tāmen zhíbèn qiúmén ér qù.
10月1日是中国的国庆日。	10月1日是中国的国庆日。   MDBG    10 yuè 1 rì shì Zhōngguó de guóqìng rì.     English October 1 is China's National Day.
October 1 is China's National Day.	October 1 is China's National Day.   10月1日是中国的国庆日。  MDBG    10 yuè 1 rì shì Zhōngguó de guóqìng rì.
男朋友对我吐露心声。	男朋友对我吐露心声。   MDBG    Nánpéngyou duì wǒ tǔlù xīnshēng.     English My boyfriend is confiding in me.
My boyfriend is confiding in me.	My boyfriend is confiding in me.   男朋友对我吐露心声。  MDBG    Nánpéngyou duì wǒ tǔlù xīnshēng.
缉毒行动即将展开。	缉毒行动即将展开。   MDBG    Jīdú xíngdòng jíjiāng zhǎnkāi.     English The operation to crack down on drug dealers is about to begin.
The operation to crack down on drug dealers is about to begin.	The operation to crack down on drug dealers is about to begin.   缉毒行动即将展开。  MDBG    Jīdú xíngdòng jíjiāng zhǎnkāi.
这个国家的军队有良好的军备。	这个国家的军队有良好的军备。   MDBG    Zhè gè guójiā de jūnduì yǒu liánghǎo de jūnbèi.     English This nation's military preparations are fine.
This nation's military preparations are fine.	This nation's military preparations are fine.   这个国家的军队有良好的军备。  MDBG    Zhè gè guójiā de jūnduì yǒu liánghǎo de jūnbèi.
那两国的军备竞赛为双方关系埋下了隐忧。	那两国的军备竞赛为双方关系埋下了隐忧。   MDBG    Nà liǎng guó de jūnbèi jìngsài wèi shuāngfāng guānxì mái xià le yǐnyōu.     English Those two country's arms race is burying problems within their bilateral relations.
Those two country's arms race is burying problems within their bilateral relations.	Those two country's arms race is burying problems within their bilateral relations.   那两国的军备竞赛为双方关系埋下了隐忧。  MDBG    Nà liǎng guó de jūnbèi jìngsài wèi shuāngfāng guānxì mái xià le yǐnyōu.
中国和美国建立了邦交。	中国和美国建立了邦交。   MDBG    Zhōngguó hé Měiguó jiànlìle bāngjiāo.     English China and the U.S. have established a diplomatic relationship.
China and the U.S. have established a diplomatic relationship.	China and the U.S. have established a diplomatic relationship.   中国和美国建立了邦交。  MDBG    Zhōngguó hé Měiguó jiànlìle bāngjiāo.
中国和美国建立了友好邦交关系。	中国和美国建立了友好邦交关系。   MDBG    Zhōngguó hé Měiguó jiànlì le yǒuhǎo bāngjiāo guānxì.     English China and the US established friendly diplomatic relations.
China and the US established friendly diplomatic relations.	China and the US established friendly diplomatic relations.   中国和美国建立了友好邦交关系。  MDBG    Zhōngguó hé Měiguó jiànlì le yǒuhǎo bāngjiāo guānxì.
美国和台湾之间没有邦交。	美国和台湾之间没有邦交。   MDBG    Měiguó hé Táiwān zhī jiān méi yǒu bāngjiāo.     English There are no diplomatic relations between the US and Taiwan.
There are no diplomatic relations between the US and Taiwan.	There are no diplomatic relations between the US and Taiwan.   美国和台湾之间没有邦交。  MDBG    Měiguó hé Táiwān zhī jiān méi yǒu bāngjiāo.
她躺在椅子上晒日光浴。	她躺在椅子上晒日光浴。   MDBG    Tā tǎng zài yǐzi shàng shài rìguāngyù.     English She's lying in the chair, sunbathing.
She's lying in the chair, sunbathing.	She's lying in the chair, sunbathing.   她躺在椅子上晒日光浴。  MDBG    Tā tǎng zài yǐzi shàng shài rìguāngyù.
这是白砂糖。	这是白砂糖。   MDBG    Zhè shì báishātáng.     English This is granulated white sugar.
This is granulated white sugar.	This is granulated white sugar.   这是白砂糖。  MDBG    Zhè shì báishātáng.
父子俩在河堤上休息。	父子俩在河堤上休息。   MDBG    Fù-zǐ liǎ zài hédī shàng xiūxi.     English The father and his son are resting on the river bank.
The father and his son are resting on the river bank.	The father and his son are resting on the river bank.   父子俩在河堤上休息。  MDBG    Fù-zǐ liǎ zài hédī shàng xiūxi.
他感到一片惘然！	他感到一片惘然！   MDBG    Tā gǎndào yī piàn wǎngrán!     English He felt totally at a loss.
He felt totally at a loss.	He felt totally at a loss.   他感到一片惘然！  MDBG    Tā gǎndào yī piàn wǎngrán!
树干折断了。	树干折断了。   MDBG    Shùgàn zhéduàn le.     English The tree trunk has broken.
The tree trunk has broken.	The tree trunk has broken.   树干折断了。  MDBG    Shùgàn zhéduàn le.
他很困了，一直在打哈欠。	他很困了，一直在打哈欠。   MDBG    Tā hěn kùn le, yīzhí zài dǎ hāqian.     English He is very sleepy and keeps yawning.
He is very sleepy and keeps yawning.	He is very sleepy and keeps yawning.   他很困了，一直在打哈欠。  MDBG    Tā hěn kùn le, yīzhí zài dǎ hāqian.
他讨厌吃干煸四季豆。	他讨厌吃干煸四季豆。   MDBG    Tā tǎoyàn chī gānbiān sìjìdòu.     English I hate to eat fried green beans.
I hate to eat fried green beans.	I hate to eat fried green beans.   他讨厌吃干煸四季豆。  MDBG    Tā tǎoyàn chī gānbiān sìjìdòu.
根据天气预报显示，今天晴间多云。	根据天气预报显示，今天晴间多云。   MDBG    Gēnjù tiānqì yùbào xiǎnshì, jīntiān qíngjiànduōyún.     English According to the weather forecast, it will be partially cloudy today.
According to the weather forecast, it will be partially cloudy today.	According to the weather forecast, it will be partially cloudy today.   根据天气预报显示，今天晴间多云。  MDBG    Gēnjù tiānqì yùbào xiǎnshì, jīntiān qíngjiànduōyún.
她不允许丈夫出门。	她不允许丈夫出门。   MDBG    Tā bù yǔnxǔ zhàngfu chūmén.     English She won't allow her husband to go out.
She won't allow her husband to go out.	She won't allow her husband to go out.   她不允许丈夫出门。  MDBG    Tā bù yǔnxǔ zhàngfu chūmén.
政府不允许他出国。	政府不允许他出国。   MDBG    Zhèngfǔ bù yǔnxǔ tā chūguó.     English The government didn't permit him to go abroad.
The government didn't permit him to go abroad.	The government didn't permit him to go abroad.   政府不允许他出国。  MDBG    Zhèngfǔ bù yǔnxǔ tā chūguó.
这是假钞。	这是假钞。   MDBG    Zhè shì jiǎchāo.     English This is a counterfeit bill.
This is a counterfeit bill.	This is a counterfeit bill.   这是假钞。  MDBG    Zhè shì jiǎchāo.
那张是假钞。	那张是假钞。   MDBG    Nà zhāng shì jiǎ chāo.     English That bank note is a fake one.
That bank note is a fake one.	That bank note is a fake one.   那张是假钞。  MDBG    Nà zhāng shì jiǎ chāo.
你岂敢这么对我？	你岂敢这么对我？   MDBG    Nǐ qǐ gǎn zhème duì wǒ?     English How dare you treat me this way?
How dare you treat me this way?	How dare you treat me this way?   你岂敢这么对我？  MDBG    Nǐ qǐ gǎn zhème duì wǒ?
他年过六旬。	他年过六旬。   MDBG    Tā nián guò liù xún.     English He's in his sixties.
He's in his sixties.	He's in his sixties.   他年过六旬。  MDBG    Tā nián guò liù xún.
他既是音乐家也是指挥家。	他既是音乐家也是指挥家。   MDBG    Tā jì shì yīnyuèjiā yě shì zhǐhuījiā.     English He is both a musician and a conductor.
He is both a musician and a conductor.	He is both a musician and a conductor.   他既是音乐家也是指挥家。  MDBG    Tā jì shì yīnyuèjiā yě shì zhǐhuījiā.
她缴付了欠款。	她缴付了欠款。   MDBG    Tā jiǎofùle qiànkuǎn.     English She paid the money she owed.
She paid the money she owed.	She paid the money she owed.   她缴付了欠款。  MDBG    Tā jiǎofùle qiànkuǎn.
美穗是钢琴家。	美穗是钢琴家。   MDBG    měi suì shì gāngqínjiā.     English Miho is a pianist.
Miho is a pianist.	Miho is a pianist.   美穗是钢琴家。  MDBG    měi suì shì gāngqínjiā.
他的妻子很贤淑。	他的妻子很贤淑。   MDBG    Tā de qīzi hěn xiánshū.     English His wife is very kind-hearted.
His wife is very kind-hearted.	His wife is very kind-hearted.   他的妻子很贤淑。  MDBG    Tā de qīzi hěn xiánshū.
这张沙发是朱红色的。	这张沙发是朱红色的。   MDBG    Zhè zhāng shāfā shì zhūhóngsè de.     English This sofa is bright red.
This sofa is bright red.	This sofa is bright red.   这张沙发是朱红色的。  MDBG    Zhè zhāng shāfā shì zhūhóngsè de.
那里有一个水果摊。	那里有一个水果摊。   MDBG    Nàli yǒu yī gè shuǐguǒ tān.     English There is a fruit stall there.
There is a fruit stall there.	There is a fruit stall there.   那里有一个水果摊。  MDBG    Nàli yǒu yī gè shuǐguǒ tān.
她在卸妆。	她在卸妆。   MDBG    Tā zài xièzhuāng.     English She's removing her make-up.
She's removing her make-up.	She's removing her make-up.   她在卸妆。  MDBG    Tā zài xièzhuāng.
奈良是个非常古老的城市。	奈良是个非常古老的城市。   MDBG    nàiliáng shì ge fēicháng gǔlǎo de chéngshì.     English Nara is a very very old city.
Nara is a very very old city.	Nara is a very very old city.   奈良是个非常古老的城市。  MDBG    nàiliáng shì ge fēicháng gǔlǎo de chéngshì.
老鹰在天空中盘旋。	老鹰在天空中盘旋。   MDBG    Lǎoyīng zài tiānkōng zhōng pánxuán.     English The eagle is circling in the sky.
The eagle is circling in the sky.	The eagle is circling in the sky.   老鹰在天空中盘旋。  MDBG    Lǎoyīng zài tiānkōng zhōng pánxuán.
我觉得这件运动衫很适合你。	我觉得这件运动衫很适合你。   MDBG    wǒ juéde zhè jiàn yùndòng shān hěn shìhé nǐ.     English I think this sweater will look good on you.
I think this sweater will look good on you.	I think this sweater will look good on you.   我觉得这件运动衫很适合你。  MDBG    wǒ juéde zhè jiàn yùndòng shān hěn shìhé nǐ.
这是一家免税店。	这是一家免税店。   MDBG    Zhè shì yī jiā miǎnshuìdiàn.     English This is a tax-free shop.
This is a tax-free shop.	This is a tax-free shop.   这是一家免税店。  MDBG    Zhè shì yī jiā miǎnshuìdiàn.
我投赞成票。	我投赞成票。   MDBG    Wǒ tóu zànchéng piào.     English I vote in favor.
I vote in favor.	I vote in favor.   我投赞成票。  MDBG    Wǒ tóu zànchéng piào.
小提琴的韵律十分动听。	小提琴的韵律十分动听。   MDBG    Xiǎotíqín de yùnlǜ shífēn dòngtīng.     English The rhythm of this violin piece is beautiful.
The rhythm of this violin piece is beautiful.	The rhythm of this violin piece is beautiful.   小提琴的韵律十分动听。  MDBG    Xiǎotíqín de yùnlǜ shífēn dòngtīng.
她顺着路向前走。	她顺着路向前走。   MDBG    Tā shùnzhe lù xiàng qián zǒu.     English She walked on along the road.
She walked on along the road.	She walked on along the road.   她顺着路向前走。  MDBG    Tā shùnzhe lù xiàng qián zǒu.
他处事泰然。	他处事泰然。   MDBG    Tā chǔshì tàirán.     English He handles things calmly.
He handles things calmly.	He handles things calmly.   他处事泰然。  MDBG    Tā chǔshì tàirán.
每个人都有受教育的权力。	每个人都有受教育的权力。   MDBG    Měige rén dōu yǒu shòu jiàoyù de quánlì.     English Everyone has the right to receive an education.
Everyone has the right to receive an education.	Everyone has the right to receive an education.   每个人都有受教育的权力。  MDBG    Měige rén dōu yǒu shòu jiàoyù de quánlì.
这本书对你来说读起来太难了。	"这本书对你来说读起来太难了。   MDBG    zhè běn shū duì nǐ láishuō dúqǐlai tài nán le. (""duì ... láishuō"" grammar)     English This book is too difficult for you to read."
This book is too difficult for you to read.	"This book is too difficult for you to read.   这本书对你来说读起来太难了。  MDBG    zhè běn shū duì nǐ láishuō dúqǐlai tài nán le. (""duì ... láishuō"" grammar)"
宋先生富有吗？	宋先生富有吗？   MDBG    Sòng xiānsheng fùyǒu ma?     English Is Mr. Song rich?
Is Mr. Song rich?	Is Mr. Song rich?   宋先生富有吗？  MDBG    Sòng xiānsheng fùyǒu ma?
宋先生认为这个生意很有利润。	宋先生认为这个生意很有利润。   MDBG    Sòng xiānsheng rènwéi zhè gè shēngyi hěn yǒu lìrùn.     English Mr. Song considers this business to be very profitable.
Mr. Song considers this business to be very profitable.	Mr. Song considers this business to be very profitable.   宋先生认为这个生意很有利润。  MDBG    Sòng xiānsheng rènwéi zhè gè shēngyi hěn yǒu lìrùn.
说实话,宋先生不想讨论那个话题。	说实话,宋先生不想讨论那个话题。   MDBG    Shuō shíhuà, Sòng xiānsheng bù xiǎng tǎolùn nàge huàtí.     English To tell the truth, Mr. Song does not want to discuss that topic.
To tell the truth, Mr. Song does not want to discuss that topic.	To tell the truth, Mr. Song does not want to discuss that topic.   说实话,宋先生不想讨论那个话题。  MDBG    Shuō shíhuà, Sòng xiānsheng bù xiǎng tǎolùn nàge huàtí.
老板认为宋先生是公司里最勤奋的职员。	老板认为宋先生是公司里最勤奋的职员。   MDBG    Lǎobǎn rènwéi Sòng xiānsheng shì gōngsī lǐ zuì qínfènde zhíyuán.     English The boss considers Mr. Song to be the most diligent worker in the company.
The boss considers Mr. Song to be the most diligent worker in the company.	The boss considers Mr. Song to be the most diligent worker in the company.   老板认为宋先生是公司里最勤奋的职员。  MDBG    Lǎobǎn rènwéi Sòng xiānsheng shì gōngsī lǐ zuì qínfènde zhíyuán.
宋先生穿褐色的皮鞋。	宋先生穿褐色的皮鞋。   MDBG    Sòng xiānsheng chuān hèsède píxié.     English Mr Song is wearing brown leather shoes.
